Order Number,Date of Order,,,Lineitem name,Accepts Marketing,Cancelled at,Currency,Discount Amount,Discount Code,Financial Status,Fulfilled at,Fulfillment Status,Lineitem discount,Lineitem fulfillment status,Lineitem price,Order Quantity,Lineitem quantity,Lineitem requires shipping,Lineitem taxable,Outstanding Balance,Paid at,Payment Method,Payment Reference,Refunded Amount,Risk Level,Shipping,Shipping Country,Shipping Method,Source,Subtotal,Taxes,Total,Vendor
,,,,Raspberry Clu Silk Bodysuit - L,0,0,0,0,0,0,0,0,0,fulfilled,120,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
R-S-4706,15/04/2022,23:32:13,300,Raspberry Amy Pants - L,0,0,0,0,0,0,0,0,0,fulfilled,59,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Raspberry Clu Silk Bodysuit - L,yes,0,USD,89.5,0,pending,2022-04-18 13:19:45 +0300,fulfilled,0,fulfilled,120,,1,1,0,92.5,0,custom,0,0,Low,3,LB,Local Shipping,web,89.5,0,92.5,RUSH & REEZ
R-S-4707,16/04/2022,10:06:12,300,Palazzo Sweat Coord - Marble - M,yes,2022-04-18 10:27:11 +0300,USD,39.5,0,voided,0,unfulfilled,0,pending,79,1,1,1,0,42.5,0,custom,0,0,Low,3,LB,Local Shipping,web,39.5,0,42.5,RUSH & REEZ
R-S-4708,16/04/2022,11:24:28,300,Oversized Polo Shirt - Porcelain - M,0,0,0,0,0,0,0,0,0,fulfilled,49,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Polo Shirt - Cotton Candy - M,yes,0,USD,19.6,POLO20,pending,2022-04-18 13:21:54 +0300,fulfilled,0,fulfilled,49,,1,1,0,81.4,0,custom,0,0,Low,3,LB,Local Shipping,shopify_draft_order,78.4,0,81.4,RUSH & REEZ
R-S-4709,16/04/2022,12:33:24,300,Raspberry Amy Pants - S,yes,2022-04-18 13:38:10 +0300,USD,29.5,0,voided,0,unfulfilled,0,pending,59,1,1,1,0,32.5,0,custom,0,0,Low,3,LB,Local Shipping,web,29.5,0,32.5,RUSH & REEZ
R-S-4710,16/04/2022,12:49:06,300,Palazzo Sweat Coord - Marble - L,no,0,USD,39.5,RAMADANFLASH50,pending,2022-04-18 13:23:50 +0300,fulfilled,0,fulfilled,79,1,1,1,0,42.5,0,custom,0,0,Low,3,LB,Local Shipping,shopify_draft_order,39.5,0,42.5,RUSH & REEZ
R-S-4711,16/04/2022,12:52:12,300,Polo Shirt - Cotton Candy - M,yes,2022-04-16 12:52:51 +0300,USD,24.5,RAMADANFLASH50,voided,0,unfulfilled,0,pending,49,1,1,1,0,24.5,0,custom,0,0,Low,0,LB,0,shopify_draft_order,24.5,0,24.5,RUSH & REEZ
R-S-4712,16/04/2022,12:53:39,300,Polo Shirt - Cotton Candy - M,yes,0,USD,9.8,POLO20,pending,2022-04-16 12:54:51 +0300,fulfilled,0,fulfilled,49,1,1,1,0,39.2,0,custom,0,0,Low,0,LB,0,shopify_draft_order,39.2,0,39.2,RUSH & REEZ
R-S-4713,16/04/2022,16:09:39,300,Fighter Tshirt - White & Fuchsia - M,yes,0,USD,0,0,voided,2022-04-19 10:58:11 +0300,fulfilled,0,fulfilled,29,2,1,1,0,54,0,manual,0,0,Low,3,LB,Local Shipping,android,51,0,54,RUSH & REEZ
,,,,Oversized Cotton T-shirt - Mocha - M,0,0,0,0,0,0,0,0,0,fulfilled,22,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
R-S-4714,16/04/2022,19:08:52,300,Anya Hoodie Sweatshirt in Charcoal - XL,0,0,0,0,0,0,0,0,0,fulfilled,45,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Anya Slit Sweatshirt in Indigo - L,yes,2022-06-10 07:36:36 +0300,USD,191.5,0,voided,2022-06-01 15:52:17 +0300,fulfilled,0,fulfilled,45,,1,1,0,194.5,0,custom,0,0,Low,3,LB,Local Shipping,web,191.5,0,194.5,RUSH & REEZ
,,,,Black Amy Pants - L,0,0,0,0,0,0,0,0,0,pending,59,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Palazzo Sweat Coord - Marble - L,0,0,0,0,0,0,0,0,0,fulfilled,79,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Raspberry Clu Silk Bodysuit - L,0,0,0,0,0,0,0,0,0,fulfilled,120,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Wide Sweatpants in Charcoal - XL,0,0,0,0,0,0,0,0,0,fulfilled,35,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
R-S-4715,16/04/2022,22:11:11,300,Alpha Basic Longsleeve Tshirt - Black - L,0,0,0,0,0,0,0,0,0,fulfilled,29,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Oversized High-Neck Cotton T-shirt with Pocket - Cool Grey / L,yes,0,USD,12.8,0,pending,2022-04-22 13:29:05 +0300,fulfilled,0,fulfilled,35,,1,1,0,54.2,0,custom,0,0,Low,3,LB,Local Shipping,web,51.2,0,54.2,RUSH & REEZ
R-S-4716,16/04/2022,22:56:30,300,Basic Leggings - Black - M,0,0,0,0,0,0,0,0,3.8,fulfilled,19,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Basic Leggings - Cool Grey - M,0,0,0,0,0,0,0,0,3.8,fulfilled,19,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Jenna Oversized Maxi Shirtdress - Nude,no,0,USD,58.4,0,pending,2022-04-20 10:42:35 +0300,fulfilled,38,fulfilled,95,,1,1,0,138.6,0,manual,0,0,Low,0,LB,0,android,138.6,0,138.6,RUSH & REEZ
,,,,Ribbed Leggings - Stone - M,0,0,0,0,0,0,0,0,4.4,fulfilled,22,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Second Skin T-Shirt - Black - M,0,0,0,0,0,0,0,0,2.8,fulfilled,14,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Second Skin T-Shirt - Stone - M,0,0,0,0,0,0,0,0,2.8,fulfilled,14,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Second Skin T-Shirt - White - M,0,0,0,0,0,0,0,0,2.8,fulfilled,14,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
R-S-4717,16/04/2022,23:01:40,300,Knit Co-ord Set - Dust Pink - L,no,0,USD,0,0,pending,2022-04-19 11:00:12 +0300,fulfilled,0,fulfilled,120,1,1,1,0,123,0,manual,0,0,Low,3,LB,Local Shipping,android,120,0,123,RUSH & REEZ
R-S-4718,17/04/2022,2:21:23,300,Alpha Basic Longsleeve Tshirt - Black - L,yes,0,USD,11.6,0,pending,2022-04-19 11:01:17 +0300,fulfilled,0,fulfilled,29,2,1,1,0,49.4,0,custom,0,0,Low,3,LB,Local Shipping,web,46.4,0,49.4,RUSH & REEZ
,,,,Alpha Basic Longsleeve Tshirt - White - L,0,0,0,0,0,0,0,0,0,fulfilled,29,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
R-S-4719,17/04/2022,8:12:52,300,Basic Leggings - Black - S,0,0,0,0,0,0,0,0,0,pending,19,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Basic Leggings - Cool Grey - S,yes,2022-04-22 13:19:20 +0300,USD,7.6,0,voided,0,unfulfilled,0,pending,19,,1,1,0,33.4,0,custom,0,0,Low,3,LB,Local Shipping,web,30.4,0,33.4,RUSH & REEZ
R-S-4720,17/04/2022,15:34:15,300,Basic Leggings - Black - S,0,0,0,0,0,0,0,0,0,pending,19,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Second Skin T-Shirt - Black - M,0,0,0,0,0,0,0,0,0,fulfilled,14,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Second Skin Tank Top - White - M,yes,0,USD,9.4,0,pending,2022-04-22 10:41:49 +0300,fulfilled,0,fulfilled,14,,1,1,0,40.6,0,custom,0,0,Low,3,LB,Local Shipping,web,37.6,0,40.6,RUSH & REEZ
R-S-4721,17/04/2022,18:02:50,300,Basic Cream Sleeveless Top - Long / M,0,0,0,0,0,0,0,0,0,fulfilled,16,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Basic Cream Sleeveless Top - Short / M,0,0,0,0,0,0,0,0,0,fulfilled,16,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Beta Basic Longsleeve Tshirt - White - M,yes,0,USD,16.6,0,pending,2022-04-19 11:03:12 +0300,fulfilled,0,fulfilled,29,,1,1,0,69.4,0,custom,0,0,Low,3,LB,Local Shipping,web,66.4,0,69.4,RUSH & REEZ
,,,,Oversized Cotton T-shirt - Black - M,0,0,0,0,0,0,0,0,0,fulfilled,22,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
R-S-4722,17/04/2022,23:12:40,300,Second Skin High Neck Tank Top - White - L,no,2022-04-20 13:01:57 +0300,USD,0,0,voided,0,unfulfilled,0,pending,16,1,1,1,0,19,0,custom,0,0,Low,3,LB,Local Shipping,web,16,0,19,RUSH & REEZ
R-S-4723,17/04/2022,23:29:07,300,Basic Leggings - Black - S,yes,0,USD,90,0,pending,2022-04-21 10:45:41 +0300,fulfilled,0,fulfilled,19,8,1,1,0,321,0,custom,0,0,Low,3,LB,Local Shipping,web,318,0,321,RUSH & REEZ
,,,,Heavy Hoodie - Berry Nude - S,0,0,0,0,0,0,0,0,0,fulfilled,55,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Heavy Ribbed Sweatpants - Berry Nude - S,0,0,0,0,0,0,0,0,0,fulfilled,49,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Heavy Ruffled Sweatshirt - Black - S,0,0,0,0,0,0,0,0,0,pending,59,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Heavy Ruffled Sweatshirt - Cream - S,0,0,0,0,0,0,0,0,0,fulfilled,59,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Heavy Ruffled Sweatshirt - Oyster - S,0,0,0,0,0,0,0,0,0,fulfilled,59,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Oversized Knit Sweater - Blackberry - S,0,0,0,0,0,0,0,0,0,fulfilled,59,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Relaxed Knit Joggers - Blackberry - S,0,0,0,0,0,0,0,0,0,fulfilled,49,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
R-S-4724,18/04/2022,7:51:09,300,Heavy Zip-Up Hoodie - Berry Nude - S,0,0,0,0,0,0,0,0,0,pending,65,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Heavy Zip-Up Hoodie - Marshmallow Pink - S,yes,2022-04-22 13:20:21 +0300,USD,19.5,0,voided,0,restocked,0,restocked,65,,1,1,0,113.5,0,custom,0,0,Low,3,LB,Local Shipping,web,110.5,0,113.5,RUSH & REEZ
R-S-4725,18/04/2022,10:34:46,300,Heavy Ribbed Sweatpants - Oyster - L,0,0,0,0,0,0,0,0,14.7,fulfilled,49,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Heavy Ribbed Sweatpants - Oyster - M,0,0,0,0,0,0,0,0,14.7,fulfilled,49,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Heavy Zipper Sweatshirt - Oyster - L,0,0,0,0,0,0,0,0,0,fulfilled,59,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Heavy Zipper Sweatshirt - Oyster - M,0,0,0,0,0,0,0,0,17.7,pending,59,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Heavy Zipper Sweatshirt - Sage - M,0,0,0,0,0,0,0,0,17.7,fulfilled,59,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Palazzo Sweat Coord - Marble - L,yes,0,USD,104.3,0,pending,2022-05-11 22:04:21 +0300,fulfilled,39.5,fulfilled,79,,1,1,0,252.7,0,manual,0,0,Low,3,LB,Local Shipping,android,249.7,0,252.7,RUSH & REEZ
R-S-4726,18/04/2022,11:20:45,300,Second Skin Tank Top - Black - L,yes,2022-04-22 11:42:40 +0300,USD,0,0,voided,0,unfulfilled,0,pending,14,2,1,1,0,31,0,custom,0,0,Low,3,LB,Local Shipping,web,28,0,31,RUSH & REEZ
,,,,Second Skin Tank Top - White - L,0,0,0,0,0,0,0,0,0,pending,14,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
R-S-4727,18/04/2022,11:55:50,300,Heavy Ribbed Sweatpants - Sage - L,yes,0,USD,32.4,HEAVY30,pending,2022-04-18 14:56:07 +0300,fulfilled,0,fulfilled,49,2,1,1,0,75.6,0,custom,0,0,Low,0,LB,Free shipping,shopify_draft_order,75.6,0,75.6,RUSH & REEZ
,,,,Heavy Zipper Sweatshirt - Sage - L,0,0,0,0,0,0,0,0,0,fulfilled,59,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
R-S-4728,18/04/2022,13:14:37,300,Heavy Hoodie - Black - M,0,0,0,0,0,0,0,0,0,fulfilled,55,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Heavy Hoodie - Black - S,0,0,0,0,0,0,0,0,0,fulfilled,55,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Heavy Ribbed Sweatpants - Black - M,0,0,0,0,0,0,0,0,0,pending,29,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Heavy Ribbed Sweatpants - Black - S,yes,0,USD,104.4,0,pending,2022-04-21 10:44:15 +0300,fulfilled,0,fulfilled,49,,1,1,0,275.6,0,custom,0,0,Low,3,LB,Local Shipping,web,272.6,0,275.6,RUSH & REEZ
,,,,Heavy Zip-Up Hoodie - Black - M,0,0,0,0,0,0,0,0,0,fulfilled,65,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Heavy Zip-Up Hoodie - Black - S,0,0,0,0,0,0,0,0,0,pending,65,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Heavy Zipper Sweatshirt - Black - S,0,0,0,0,0,0,0,0,0,pending,59,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
R-S-4729,18/04/2022,13:34:50,300,Heavy Ruffled Sweatshirt - Berry Nude - M,0,0,0,0,0,0,0,0,17.7,pending,59,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Heavy Ruffled Sweatshirt - Berry Nude - S,0,0,0,0,0,0,0,0,0,fulfilled,59,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Raspberry Amy Pants - S,yes,0,USD,53.8,0,pending,2022-04-19 11:02:25 +0300,fulfilled,29.5,fulfilled,59,,1,1,0,148.2,0,custom,0,0,Low,3,LB,Local Shipping,shopify_draft_order,145.2,0,148.2,RUSH & REEZ
,,,,Ribbed Leggings - Berry Nude - M,0,0,0,0,0,0,0,0,6.6,fulfilled,22,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
R-S-4730,18/04/2022,13:49:16,300,Heavy Ribbed Sweatpants - Sage - S,no,2022-04-25 10:09:06 +0300,USD,51.9,HEAVY30,pending,2022-04-20 14:15:30 +0300,fulfilled,0,fulfilled,49,3,1,1,0,124.1,0,custom,0,0,Low,3,LB,Local Shipping,shopify_draft_order,121.1,0,124.1,RUSH & REEZ
,,,,Heavy Zip-Up Hoodie - Sage - M,0,0,0,0,0,0,0,0,0,fulfilled,65,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Heavy Zipper Sweatshirt - Sage - M,0,0,0,0,0,0,0,0,0,fulfilled,59,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
R-S-4731,18/04/2022,15:34:54,300,Fighter Tshirt - White & Fuchsia - M,0,0,0,0,0,0,0,0,0,fulfilled,29,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Heavy Hoodie - Black - M,0,0,0,0,0,0,0,0,0,fulfilled,55,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Navy Phantom Shirtdress - OS,0,0,0,0,0,0,0,0,0,fulfilled,59,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rush & Reez
,,,,Oversized Cotton T-shirt - Black - M,0,0,0,0,0,0,0,0,0,fulfilled,22,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Relaxed Knit Joggers - Black - M,yes,0,USD,16.5,0,pending,2022-04-20 14:00:51 +0300,fulfilled,0,fulfilled,49,,1,1,0,219.5,0,custom,0,0,Low,3,LB,Local Shipping,web,216.5,0,219.5,RUSH & REEZ
,,,,Ribbed Shorts - Berry Nude - L,0,0,0,0,0,0,0,0,0,fulfilled,19,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
R-S-4732,20/04/2022,10:35:57,300,Oversized Shirt - Crimson - L,no,0,USD,0,0,pending,2022-04-21 10:44:50 +0300,fulfilled,0,fulfilled,49,2,1,1,0,101,0,custom,0,0,Low,3,LB,Local Shipping,shopify_draft_order,98,0,101,RUSH & REEZ
,,,,Oversized Shirt - Rose Water - L,0,0,0,0,0,0,0,0,0,fulfilled,49,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
R-S-4733,20/04/2022,11:01:44,300,Heavy Zip-Up Hoodie - Black - L,yes,0,USD,0,0,pending,2022-04-21 10:46:27 +0300,fulfilled,0,fulfilled,65,2,1,1,0,117,0,custom,0,0,Low,3,LS,LOCAL,shopify_draft_order,114,0,117,RUSH & REEZ
,,,,Relaxed Knit Joggers - Black - L,0,0,0,0,0,0,0,0,0,fulfilled,49,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
R-S-4734,20/04/2022,11:19:46,300,Cropped Maxi Knit Dress - Black,yes,0,USD,0,0,pending,2022-04-21 10:47:46 +0300,fulfilled,0,fulfilled,89,1,1,1,0,89,0,custom,0,0,Low,0,LB,Free shipping,shopify_draft_order,89,0,89,RUSH & REEZ
R-S-4735,20/04/2022,11:26:35,300,Beta Basic Longsleeve Tshirt - White - L,0,0,0,0,0,0,0,0,0,fulfilled,29,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Oversized High-Neck Cotton T-shirt with Pocket - Cool Grey / L,yes,0,USD,15.6,FRIEND20,paid,2022-04-20 11:27:49 +0300,fulfilled,0,fulfilled,35,,1,1,0,0,2022-06-01 14:52:59 +0300,manual,c23044262232163.2,0,Low,0,LB,0,shopify_draft_order,62.4,0,62.4,RUSH & REEZ
,,,,Second Skin Tank Top - White - S,0,0,0,0,0,0,0,0,0,fulfilled,14,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
R-S-4736,20/04/2022,12:31:31,300,Little Sweatpants - Black - 7-8 Years,yes,2022-04-25 10:15:59 +0300,USD,7.5,0,voided,0,unfulfilled,0,pending,25,1,1,1,0,20.5,0,custom,0,0,Low,3,LB,Local Shipping,web,17.5,0,20.5,RUSH & REEZ
R-S-4737,21/04/2022,14:43:46,300,Fighter Tshirt - White & Fuchsia - S,0,0,0,0,0,0,0,0,0,fulfilled,29,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Oversized Cotton T-shirt - Berry Nude - S,yes,0,USD,0,0,pending,2022-04-22 10:41:05 +0300,fulfilled,0,pending,22,,1,1,1,54,0,custom,0,0,Low,3,LB,Local Shipping,shopify_draft_order,51,0,54,RUSH & REEZ
R-S-4738,21/04/2022,23:40:18,300,Oversized Cotton T-shirt - Berry Nude - L,0,0,0,0,0,0,0,0,0,fulfilled,22,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Second Skin Tank Top - Black - L,0,0,0,0,0,0,0,0,0,pending,14,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Second Skin Tank Top - Taupe - L,0,0,0,0,0,0,0,0,0,fulfilled,14,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Second Skin Tank Top - White - L,no,0,USD,0,0,pending,2022-04-22 13:25:41 +0300,fulfilled,0,fulfilled,14,,1,1,0,67,0,custom,0,0,Low,3,LB,Local Shipping,web,64,0,67,RUSH & REEZ
R-S-4739,22/04/2022,12:23:41,300,Palazzo Sweat Coord - Black - L,no,0,USD,0,0,pending,2022-04-22 13:26:29 +0300,fulfilled,0,fulfilled,79,1,1,1,0,82,0,manual,0,0,Low,3,LB,Local Shipping,shopify_draft_order,79,0,82,RUSH & REEZ
R-S-4740,22/04/2022,12:40:50,300,Heavy Ribbed Sweatpants - Sage - M,yes,0,USD,0,0,pending,2022-04-22 13:27:45 +0300,fulfilled,0,fulfilled,49,1,1,1,0,52,0,custom,0,0,Low,3,LB,Local Shipping,shopify_draft_order,49,0,52,RUSH & REEZ
R-S-4741,22/04/2022,13:07:34,300,Basic Leggings - Cool Grey - S,0,0,0,0,0,0,0,0,3.8,fulfilled,19,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Heavy Zip-Up Hoodie - Berry Nude - S,yes,0,USD,23.3,0,pending,2022-04-22 13:28:27 +0300,fulfilled,19.5,fulfilled,65,,1,1,0,63.7,0,custom,0,0,Low,3,LB,Local Shipping,shopify_draft_order,60.7,0,63.7,RUSH & REEZ
R-S-4742,23/04/2022,21:26:50,300,Basic Leggings - Black - M,yes,2022-05-10 12:19:11 +0300,USD,2.85,0,voided,0,unfulfilled,0,pending,19,1,1,1,0,19.15,0,custom,0,0,Low,3,LB,Local Shipping,web,16.15,0,19.15,RUSH & REEZ
R-S-4743,23/04/2022,22:03:47,300,Oversized Shirt - Black - L,yes,0,USD,7.35,0,pending,2022-04-27 11:36:35 +0300,fulfilled,0,fulfilled,49,1,1,1,0,44.65,0,custom,0,0,Low,3,LB,Local Shipping,web,41.65,0,44.65,RUSH & REEZ
R-S-4744,24/04/2022,15:13:35,300,Second Skin High Neck Tank Top - White - L,0,0,0,0,0,0,0,0,0,pending,16,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Second Skin Tank Top - Stone - L,0,0,0,0,0,0,0,0,0,fulfilled,10,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Second Skin Tank Top - Stone - M,0,0,0,0,0,0,0,0,0,pending,14,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Second Skin Tank Top - White - M,yes,0,USD,8.1,0,pending,2022-05-05 15:04:07 +0300,fulfilled,0,fulfilled,14,,1,1,0,48.9,0,custom,0,0,Low,3,LB,Local Shipping,web,45.9,0,48.9,RUSH & REEZ
R-S-4745,24/04/2022,16:36:03,300,Basic Cream Sleeveless Top - Short / L,no,0,USD,2.4,0,pending,2022-04-26 10:24:48 +0300,fulfilled,0,fulfilled,16,1,1,1,0,16.6,0,custom,0,0,Low,3,LB,Local Shipping,web,13.6,0,16.6,RUSH & REEZ
R-S-4746,24/04/2022,19:17:24,300,Basic Tshirt - White - L,0,0,0,0,0,0,0,0,0,fulfilled,19,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Oversized Shirt - Rose Water - L,0,0,0,0,0,0,0,0,0,fulfilled,49,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Second Skin High Neck Tank Top - White - L,yes,0,USD,14.1,0,pending,2022-05-11 15:27:27 +0300,fulfilled,0,pending,16,,1,1,0,82.9,0,custom,0,0,Low,3,LB,Local Shipping,web,79.9,0,82.9,RUSH & REEZ
,,,,Second Skin Tank Top - White - L,0,0,0,0,0,0,0,0,0,fulfilled,10,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
R-S-4747,24/04/2022,22:11:20,300,Second Skin Tank Top - Stone - S,0,0,0,0,0,0,0,0,0,fulfilled,14,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Second Skin Tank Top - White - M,yes,0,USD,0,0,pending,2022-04-27 11:35:50 +0300,fulfilled,0,fulfilled,14,,1,1,0,31,0,custom,0,0,Low,3,LB,Local Shipping,web,28,0,31,RUSH & REEZ
R-S-4748,25/04/2022,1:17:08,300,Basic Leggings - Black - S,0,0,0,0,0,0,0,0,0,pending,19,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Me Here Now Tshirt - Black - S,0,0,0,0,0,0,0,0,0,fulfilled,29,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Oversized High-Neck Cotton T-shirt with Pocket - Black / S,0,0,0,0,0,0,0,0,0,pending,35,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Oversized Longsleeve Fighter Tshirt - Black - S,0,0,0,0,0,0,0,0,0,fulfilled,39,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Oversized Polo Shirt - Forest Green - S,yes,0,USD,0,0,pending,2022-05-11 15:29:28 +0300,fulfilled,0,fulfilled,49,,1,1,0,286,0,custom,0,0,Low,3,LB,Local Shipping,web,283,0,286,RUSH & REEZ
,,,,Oversized Polo Shirt - Porcelain - S,0,0,0,0,0,0,0,0,0,fulfilled,49,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Oversized Shirt - Crimson - S,0,0,0,0,0,0,0,0,0,fulfilled,49,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
,,,,Second Skin Tank Top - Stone - S,0,0,0,0,0,0,0,0,0,fulfilled,14,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSH & REEZ
R-S-4749,25/04/2022,10:25:43,300,Oversized Polo Shirt - Scarlet - L,yes,0,USD,0,0,pending,2022-04-26 10:23:39 +0300,fulfilled,0,fulfilled,49,1,1,1,0,52,0,custom,0,0,Low,3,LB,Local Shipping,shopify_draft_order,49,0,52,RUSH & REEZ
